week,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
2023.41,152,spotify:track:2tgQaL85WoRfgEa4hFQgrE,Tyler Childers,Feathered Indians,Hickman Holler Records,114,118,32,2332284
2023.41,153,spotify:track:7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",Starboy,Universal Republic Records,3,181,132,2330154
2023.41,154,spotify:track:4PMqSO5qyjpvzhlLI5GnID,SZA,Good Days,Top Dawg Entertainment/RCA Records,1,172,117,2324915
2023.41,155,spotify:track:2QfX9Pdz3q66fN3kCXl0Js,Zach Bryan,Revival,Warner Records,124,155,7,2316191
2023.41,156,spotify:track:2wAJTrFhCnQyNSD3oUgTZO,J. Cole,Work Out,Roc Nation LLC,101,191,60,2304868
2023.41,157,spotify:track:7ro0hRteUMfnOioTFI5TG1,Bad Bunny,WHERE SHE GOES,Rimas Entertainment LLC,3,134,20,2301559
2023.41,158,spotify:track:6vN77lE9LK6HP2DewaN6HZ,"Lil Baby, Drake",Yes Indeed,"Quality Control Music, LLC",2,-1,165,2288189
2023.41,159,spotify:track:70LcF31zb1H0PyJoS1Sx1r,Radiohead,Creep,XL Recordings,159,182,8,2278076
2023.41,160,spotify:track:7sO5G9EABYOXQKNPNiE9NR,"Offset, Metro Boomin",Ric Flair Drip (with Metro Boomin),"Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",4,-1,193,2276349
2023.41,161,spotify:track:25OeKzcqakFPaJlXHPE5lm,Carin Leon,Primera Cita,Socios Music LLC,142,145,7,2272955
2023.41,162,spotify:track:3fqwjXwUGN6vbzIwvyFMhx,Chris Stapleton,Tennessee Whiskey,Mercury Nashville,92,174,127,2272816
2023.41,163,spotify:track:2KcQ0PbPj0O3P48B9YX7iN,"Young Nudy, 21 Savage",Peaches & Eggplants (feat. 21 Savage),PDE Records/Same Plate/RCA Records,79,146,18,2271485
2023.41,164,spotify:track:1zi7xx7UVEFkmKfv06H8x0,"Drake, Wizkid, Kyla",One Dance,Cash Money Records/Young Money Ent./Universal Rec.,13,200,80,2265783
2023.41,165,spotify:track:3wlIAXSDtlD9iU8ysld06Z,"Peso Pluma, Jasiel Nuñez, Junior H",BIPOLAR,Double P Records,76,159,4,2264277
2023.41,166,spotify:track:0uxSUdBrJy9Un0EYoBowng,Lil Uzi Vert,20 Min,Generation Now/Atlantic,48,128,169,2258906
2023.41,167,spotify:track:0YsGMHid6sFq5PcToe3JZE,Childish Gambino,Les,Glassnote Entertainment Group LLC,167,195,3,2258531
2023.41,168,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,J. Cole,MIDDLE CHILD,"Dreamville, Inc., Under exclusive license to Roc Nation Records",1,-1,194,2247507
2023.41,169,spotify:track:3sNVsP50132BTNlImLx70i,Kanye West,Bound 2,Rock The World/IDJ/Kanye/LP6,20,192,84,2245251
2023.41,170,spotify:track:6me7F0aaZjwDo6RJ5MrfBD,Richy Mitch & The Coal Miners,Evergreen,Richy Mitch & The Coal Miners,170,179,2,2238086
2023.41,171,spotify:track:69AIpwGNLxr4qS1X5ynx60,"Jordan Davis, Luke Bryan",Buy Dirt,MCA Nashville,67,176,86,2237397
2023.41,172,spotify:track:6XSqqQIy7Lm7SnwxS4NrGx,"Feid, Young Miko",Classy 101,UMLE - Latino,84,186,25,2237344
2023.41,173,spotify:track:7D0RhFcb3CrfPuTJ0obrod,Coldplay,Sparks,Parlophone UK,123,-1,17,2236567
2023.41,174,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,1,189,45,2234987
2023.41,175,spotify:track:3kfhS2L56Wj8fBcu7xE47H,"Rod Wave, 21 Savage",Turks & Caicos (feat. 21 Savage),Alamo,61,160,3,2234125
2023.41,176,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,Atlantic Records,122,122,5,2226862
2023.41,177,spotify:track:7icwQvajsokotDfM3tefW6,Sexyy Red,SkeeYee,Open Shift/gamma.,162,169,5,2226575
2023.41,178,spotify:track:7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,Flowers,Columbia,1,144,38,2217012
2023.41,179,spotify:track:7zFXmv6vqI4qOt4yGf3jYZ,"Daniel Caesar, Kali Uchis",Get You (feat. Kali Uchis),Golden Child Recordings,173,185,18,2211457
2023.41,180,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,HUMBLE.,Aftermath,1,-1,185,2208681
2023.41,181,spotify:track:5VxmI3IdgAxWVvUnJoLuY2,Charli XCX,Speed Drive (From Barbie The Album),Atlantic Records,33,157,11,2208618
2023.41,182,spotify:track:4CIyxiObT9G35HrSItAblR,"Lil Tecca, Kodak Black",HVN ON EARTH (with Kodak Black),Galactic Records/Lil Tecca,54,54,2,2197389
2023.41,183,spotify:track:4osgfFTICMkcGbbigdsa53,Frank Ocean,Novacane,Red Zone Entertainment / IDJ,90,-1,19,2196298
2023.41,184,spotify:track:103u49mLoJUge83B1CnLxI,HARDY,TRUCK BED,Big Loud Records / Big Loud Rock,125,180,14,2194476
2023.41,185,spotify:track:4YQImHflXSiIMXntcwPkx8,"Cardi B, Megan Thee Stallion",Bongos (feat. Megan Thee Stallion),Atlantic Records,32,129,4,2179580
2023.41,186,spotify:track:78QR3Wp35dqAhFEc2qAGjE,"Lil Baby, Gunna",Drip Too Hard (Lil Baby & Gunna),"Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",1,-1,246,2175887
2023.41,187,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,Taylor Swift,Getaway Car,"Big Machine Records, LLC",129,-1,13,2158498
2023.41,188,spotify:track:577YBGuskWkVDCxZrLRB4v,Lil Baby,Pure Cocaine,Quality Control Music/Motown Records/Capitol Records,52,-1,62,2157139
2023.41,189,spotify:track:086myS9r57YsLbJpU0TgK9,Arctic Monkeys,Why'd You Only Call Me When You're High?,Domino Recording Co,111,-1,20,2142280
2023.41,190,spotify:track:1aXV8GrmQLvgoFtBPERP7E,Eyedress,Jealous,Lex Records,164,168,14,2140192
2023.41,191,spotify:track:54zcJnb3tp9c5OVKREZ1Is,KAROL G,MI EX TENÍA RAZÓN,Bichota/Interscope Records,23,126,8,2140167
2023.41,192,spotify:track:5AqiaZwhmC6dIbgWrD5SzV,"Bizarrap, Peso Pluma","Peso Pluma: Bzrp Music Sessions, Vol. 55",DALE PLAY Records,4,190,18,2134562
2023.41,193,spotify:track:5jfhLCSIFUO4ndzNRh4w4G,Zach Bryan,"Burn, Burn, Burn",Warner Records,68,193,15,2129540
2023.41,194,spotify:track:6QeYSvYqYUsfBzsApbjDHO,TV Girl,Cigarettes out the Window,TV Girl,194,-1,1,2127962
2023.41,195,spotify:track:4Ls53fBNVfaXTROBi6X8Hw,Lil Uzi Vert,Just Wanna Rock,Generation Now/Atlantic,5,-1,50,2126552
2023.41,196,spotify:track:6IZvVAP7VPPnsGX6bvgkqg,Kendrick Lamar,PRIDE.,Aftermath,10,-1,30,2126235
2023.41,197,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me to Church,Columbia,141,188,17,2125601
2023.41,198,spotify:track:7EAMXbLcL0qXmciM5SwMh2,Mac DeMarco,Heart To Heart,Mac’s Record Label,30,-1,27,2124510
2023.41,199,spotify:track:3USxtqRwSYz57Ewm6wWRMp,Glass Animals,Heat Waves,Polydor Records,1,198,149,2115907
2023.41,200,spotify:track:50a8bKqlwDEqeiEknrzkTO,21 Savage,ball w/o you,"Slaughter Gang, LLC/Epic Records",71,-1,23,2113222
2023.42,1,spotify:track:2YSzYUF3jWqb9YP9VXmpjE,"Drake, Yeat",IDGAF (feat. Yeat),OVO/Republic,1,-1,1,17861293
2023.42,2,spotify:track:7aqfrAY2p9BUSiupwk3svU,"Drake, J. Cole",First Person Shooter (feat. J. Cole),OVO/Republic,2,-1,1,17035610
2023.42,3,spotify:track:3eP13S8D5m2cweMEg3ZDed,Drake,Virginia Beach,OVO/Republic,3,-1,1,13546515
2023.42,4,spotify:track:2nibvvDdAQkVraYP00z2RS,"Drake, 21 Savage",Calling For You (feat. 21 Savage),OVO/Republic,4,-1,1,10684850
2023.42,5,spotify:track:0AYt6NMyyLd0rLuvr0UkMH,"Drake, SZA",Slime You Out (feat. SZA),OVO/Republic,1,15,4,10554785
2023.42,6,spotify:track:4ZT0wGKwlJRjpMUuwZVy3p,Drake,Daylight,OVO/Republic,6,-1,1,9986171
2023.42,7,spotify:track:56y1jOTK0XSvJzVv9vHQBK,Doja Cat,Paint The Town Red,Kemosabe Records/RCA Records,1,1,10,9860651
2023.42,8,spotify:track:53KaP77tkliz36LPxWGlWK,Drake,Fear Of Heights,OVO/Republic,8,-1,1,9727376
2023.42,9,spotify:track:6ZprqcYFC6D9eIZaCoqrSn,"Drake, Bad Bunny",Gently (feat. Bad Bunny),OVO/Republic,9,-1,1,9312449
2023.42,10,spotify:track:4KULAymBBJcPRpk1yO4dOG,"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),Warner Records,1,2,7,9118595
2023.42,11,spotify:track:1yeB8MUNeLo9Ek1UEpsyz6,"Drake, Sexyy Red, SZA",Rich Baby Daddy (feat. Sexyy Red & SZA),OVO/Republic,11,-1,1,8729876
2023.42,12,spotify:track:0Mrnt1YqVuW2bqmwu4VxDt,"Drake, Teezo Touchdown",Amen (feat. Teezo Touchdown),OVO/Republic,12,-1,1,8699184
2023.42,13,spotify:track:1GpWY5RiInhezB8wGWs6oN,Drake,7969 Santa,OVO/Republic,13,-1,1,8606486
2023.42,14,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,4,4,4,8081996
2023.42,15,spotify:track:0w3Mfe4PIVjuFjJbe3OlYv,Drake,8am in Charlotte,OVO/Republic,15,-1,1,8027668
2023.42,16,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,Gunna,fukumean,300 Entertainment,1,3,17,7710279
2023.42,17,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,Mitski,My Love Mine All Mine,Dead Oceans,9,9,4,7501115
2023.42,18,spotify:track:1DAibqbopEYULPEtE8WHTE,Drake,What Would Pluto Do,OVO/Republic,18,-1,1,7429116
2023.42,19,spotify:track:3JZjcKImHcmOI9ylL4zrSc,Drake,Bahamas Promises,OVO/Republic,19,-1,1,7386895
2023.42,20,spotify:track:3IHt4j5uAEl7iBu8Utn985,Drake,Tried Our Best,OVO/Republic,20,-1,1,7297096
2023.42,21,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,2,5,48,6924786
2023.42,22,spotify:track:7K3BhSpAxZBznislvUMVtn,Morgan Wallen,Last Night,Big Loud Records / Mercury Records / Republic Records,1,6,37,6779515
2023.42,23,spotify:track:1PIgY9ybyFT9uWLM5POYGY,"Drake, Chief Keef",All The Parties (feat. Chief Keef),OVO/Republic,23,-1,1,6566351
2023.42,24,spotify:track:24FUBxaAYSBlWsbSnEzDcn,"Drake, PARTYNEXTDOOR",Members Only (feat. PARTYNEXTDOOR),OVO/Republic,24,-1,1,6500555
2023.42,25,spotify:track:17IBDpAl3J39swaoPlfGpp,"Drake, Lil Yachty",Another Late Night (feat. Lil Yachty),OVO/Republic,25,-1,1,6444919
2023.42,26,spotify:track:03rwnftfgpYVO6QDWOZcG6,Drake,Drew A Picasso,OVO/Republic,26,-1,1,6438605
2023.42,27,spotify:track:1kuGVB7EU95pJObxwvfwKS,Olivia Rodrigo,vampire,Olivia Rodrigo PS,1,7,15,6036362
2023.42,28,spotify:track:6wsqVwoiVH2kde4k4KKAFU,Travis Scott,I KNOW ?,Cactus Jack/Epic,3,10,11,5791260
2023.42,29,spotify:track:3WMj8moIAXJhHsyLaqIIHI,Zach Bryan,Something in the Orange,Warner Records,4,11,77,5594867
2023.42,30,spotify:track:4IcbUXrAzBtn6iUO1LP471,Drake,Away From Home,OVO/Republic,30,-1,1,5527724
2023.42,31,spotify:track:3IX0yuEVvDbnqUwMBB3ouC,Olivia Rodrigo,bad idea right?,Olivia Rodrigo PS,1,8,9,5262031
2023.42,32,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Kenya Grace,Strangers,Warner Records/Major Recordings,17,17,5,5065550
2023.42,33,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,SZA,Snooze,Top Dawg Entertainment/RCA Records,14,14,44,4947232
2023.42,34,spotify:track:0mflMxspEfB0VbI1kyLiAv,Noah Kahan,Stick Season,Mercury Records/Republic Records,34,37,50,4891386
2023.42,35,spotify:track:7mXuWTczZNxG5EDcjFEuJR,"Peso Pluma, Gabito Ballesteros, Junior H",LADY GAGA,Double P Records,7,16,16,4798661
2023.42,36,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,Top Dawg Entertainment/RCA Records,1,18,44,4778689
2023.42,37,spotify:track:5PyDJG7SQRgWXefgexqIge,Doja Cat,Agora Hills,Kemosabe Records/RCA Records,9,12,3,4775690
2023.42,38,spotify:track:1mjAD7IYvI5UGiB7WnppMf,Drake,BBL Love - Interlude,OVO/Republic,38,-1,1,4701293
2023.42,39,spotify:track:3oZZfVvLJuDYc4Vn3A63Fw,Drake,Polar Opposites,OVO/Republic,39,-1,1,4659820
2023.42,40,spotify:track:0ArVfVP8B5svkfj8clHNzB,Drake,Screw The World - Interlude,OVO/Republic,40,-1,1,4622598
2023.42,41,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,"KAROL G, Peso Pluma",QLONA,Bichota/Interscope Records,16,19,9,4587074
2023.42,42,spotify:track:67nepsnrcZkowTxMWigSbb,"Travis Scott, Drake",MELTDOWN (feat. Drake),Cactus Jack/Epic,1,31,11,4576688
2023.42,43,spotify:track:6rjuKpPydT2SxN15TZpV7r,Lil Tecca,500lbs,Galactic Records/Lil Tecca,22,38,5,4486178
2023.42,44,spotify:track:68Dni7IE4VyPkTOH9mRWHr,J. Cole,No Role Modelz,Roc Nation Records LLC,10,24,296,4222308
2023.42,45,spotify:track:3qQbCzHBycnDpGskqOWY0E,"Eslabon Armado, Peso Pluma",Ella Baila Sola,DEL Records,1,26,30,4215925
2023.42,46,spotify:track:2gyxAWHebV7xPYVxqoi86f,Olivia Rodrigo,get him back!,Olivia Rodrigo PS,4,20,5,4191624
2023.42,47,spotify:track:7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),Columbia,5,22,119,4180124
2023.42,48,spotify:track:5W4kiM2cUYBJXKRudNyxjW,Morgan Wallen,You Proof,Big Loud Records / Mercury Records / Republic Records,8,29,74,4101489
2023.42,49,spotify:track:3xKsf9qdS1CyvXSMEid6g8,Frank Ocean,Pink + White,Boys Don't Cry,30,30,61,4058618
2023.42,50,spotify:track:01qFKNWq73UfEslI0GvumE,"Jung Kook, Jack Harlow",3D (feat. Jack Harlow),BIGHIT MUSIC,13,13,2,4016558
2023.42,51,spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",Darkroom/Interscope Records,6,27,13,3989380
2023.42,52,spotify:track:3F5CgOj3wFlRv51JsHbxhe,"Drake, 21 Savage",Jimmy Cooks (feat. 21 Savage),OVO,2,41,69,3971662
2023.42,53,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,13,36,164,3950819
2023.42,54,spotify:track:4pCbJC43j3gSqG6Fen6upD,"Zach Bryan, The War and Treaty",Hey Driver (feat. The War and Treaty),Warner Records,3,23,7,3931057
2023.42,55,spotify:track:1Lo0QY9cvc8sUB2vnIOxDT,Luke Combs,Fast Car,River House Artists/Columbia Nashville,4,25,29,3898198
2023.42,56,spotify:track:3cBsEDNhFI9E82vPj3kvi3,Morgan Wallen,Wasted On You,Big Loud / Republic,3,40,142,3769187
2023.42,57,spotify:track:63ui2w3QJBp8xx0c1MJB2Z,Bad Bunny,UN PREVIEW,Rimas Entertainment LLC,21,21,3,3734026
2023.42,58,spotify:track:2J6OF7CkpdQGSfm1wdclqn,Brent Faiyaz,Clouded,Lost Kids,39,47,52,3664626
2023.42,59,spotify:track:1vYXt7VSjH9JIM5oRRo7vA,Dua Lipa,Dance The Night - From Barbie The Album,Atlantic Records,9,34,20,3660225
2023.42,60,spotify:track:0PAcdVzhPO4gq1Iym9ESnK,Morgan Wallen,Thinkin’ Bout Me,Big Loud Records / Mercury Records / Republic Records,9,48,32,3638137
2023.42,61,spotify:track:78Du4CMFgnhdlG33gblkiP,Oliver Anthony Music,Rich Men North of Richmond,Oliver Anthony Music/ radiowv,2,32,9,3637907
2023.42,62,spotify:track:1i9lZvlaDdWDPyXEE95aiq,"Travis Scott, SZA, Future",TELEKINESIS (feat. SZA & Future),Cactus Jack/Epic,13,33,11,3607577
2023.42,63,spotify:track:3EaJDYHA0KnX88JvDhL9oa,Steve Lacy,Dark Red,Three Quarter,16,46,114,3541815
2023.42,64,spotify:track:7x9aauaA9cu6tyfpHnqDLo,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,3,28,13,3532892
2023.42,65,spotify:track:3hxIUxnT27p5WcmjGUXNwx,Hotel Ugly,Shut up My Moms Calling,"Hotel Ugly, under exclusive license to Amuseio AB",29,43,58,3485397
2023.42,66,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,6,57,146,3458908
2023.42,67,spotify:track:1fvC3CmNAbsx0V9ULMU8NB,"Zach Bryan, Noah Kahan",Sarah's Place (feat. Noah Kahan),Warner Records,4,39,3,3458782
2023.42,68,spotify:track:1xK59OXxi2TAAAbmZK0kBL,d4vd,Romantic Homicide,Darkroom/Interscope Records,3,52,62,3397996
2023.42,69,spotify:track:0JmnkIqdlnUzPaf8sqBRs3,Kali Uchis,Moonlight,Geffen Records,27,44,33,3355755
2023.42,70,spotify:track:0bILU0UiNDmA5Ff6whhb2R,Bailey Zimmerman,Religiously,Warner Music Nashville/Elektra,23,45,19,3335795
2023.42,71,spotify:track:34sOdxWu9FljH84UXdRwu1,Olivia Rodrigo,all-american bitch,Olivia Rodrigo PS,5,35,5,3324308
2023.42,72,spotify:track:2Dct3GykKZ58hpWRFfe2Qd,Zach Bryan,Heading South,Warner Records,36,50,48,3314959
2023.42,73,spotify:track:6IPwKM3fUUzlElbvKw2sKl,girl in red,we fell in love in october,world in red,62,68,27,3309828
2023.42,74,spotify:track:7ABLbnD53cQK00mhcaOUVG,Myke Towers,LALA,WEA Latina,30,59,14,3264809
2023.42,75,spotify:track:6dBUzqjtbnIa1TwYbyw5CM,TV Girl,Lovers Rock,TV Girl,56,56,47,3250384
2023.42,76,spotify:track:741UUVE2kuITl0c6zuqqbO,"Nicki Minaj, Ice Spice, Aqua",Barbie World (with Aqua) [From Barbie The Album],Atlantic Records,2,42,16,3249021
2023.42,77,spotify:track:42VsgItocQwOQC3XWZ8JNA,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),Cactus Jack/Epic,2,58,11,3246004
2023.42,78,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,51,51,3231548
2023.42,79,spotify:track:0p1hBWPaSxUDTSa32PyhnU,"Noah Kahan, Kacey Musgraves",She Calls Me Back (with Kacey Musgraves),Mercury Records/Republic Records,79,-1,1,3191578
2023.42,80,spotify:track:0JXXNGljqupsJaZsgSbMZV,Miguel,Sure Thing,Jive,10,61,53,3144307
2023.42,81,spotify:track:3EvZ03hGAFwGZ2Ebcu86YH,Zach Bryan,Tourniquet,Warner Records,10,49,7,3137178
2023.42,82,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,The Weeknd,Die For You,Universal Republic Records,8,53,135,3106756
2023.42,83,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,Style,"Big Machine Records, LLC",24,55,32,3085700
2023.42,84,spotify:track:1odExI7RdWc4BT515LTAwj,David Kushner,Daylight,"Miserable Music Group, LLC",11,63,26,3079905
2023.42,85,spotify:track:2yzshFeBIwH8tWIqHEFLeD,"Grupo Frontera, Bad Bunny",un x100to,Grupo Frontera,2,69,26,3051493
2023.42,86,spotify:track:5aIVCx5tnk0ntmdiinnYvw,Tyla,Water,FAX Records/Epic,86,122,2,3042345
2023.42,87,spotify:track:4EWCNWgDS8707fNSZ1oaA5,Kanye West,Heartless,Roc-A-Fella,40,62,106,3037553
2023.42,88,spotify:track:1bDbXMyjaUIooNwFE9wn0N,"Drake, 21 Savage",Rich Flex,OVO / Republic Records,1,92,49,3028193
2023.42,89,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,1,70,54,2998866
2023.42,90,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,"Kendrick Lamar, Jay Rock",Money Trees,Aftermath,41,64,147,2993871
2023.42,91,spotify:track:22VHOlVYBqytsrAqV8yXBK,"Noah Kahan, Post Malone",Dial Drunk (with Post Malone),Mercury Records/Republic Records,13,87,13,2992771
2023.42,92,spotify:track:7aRCf5cLOFN1U7kvtChY1G,Drake,Search & Rescue,OVO/Republic Records,1,82,27,2968603
2023.42,93,spotify:track:6uIIdjYTxxpWOyWuVXrKQO,"Calle 24, Chino Pacas, Fuerza Regida",Que Onda,Street Mob Records - Rancho Humilde,73,73,6,2963438
2023.42,94,spotify:track:1SjsVdSXpwm1kTdYEHoPIT,Zach Bryan,Sun to Me,Warner Records,51,75,30,2924626
2023.42,95,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,62,74,57,2910221
2023.42,96,spotify:track:3azJifCSqg9fRij2yKIbWz,Tory Lanez,The Color Violet,One Umbrella Records,26,76,58,2901579
2023.42,97,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,67,80,2899599
2023.42,98,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,5,65,46,2893670
2023.42,99,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,"Big Machine Records, LLC",34,66,33,2881890
2023.42,100,spotify:track:5fEB6ZmVkg63GZg9qO86jh,PARTYNEXTDOOR,Break from Toronto,OVO Sound,79,79,32,2877107
2023.42,101,spotify:track:4KW1lqgSr8TKrvBII0Brf8,Kanye West,Father Stretch My Hands Pt. 1,Rock The World/IDJ/Kanye LP7,72,72,85,2868216
2023.42,102,spotify:track:5TRPicyLGbAF2LGBFbHGvO,"Kanye West, Dwele",Flashing Lights,Roc-A-Fella,53,71,91,2860489
2023.42,103,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Metro Boomin, The Weeknd, 21 Savage",Creepin' (with The Weeknd & 21 Savage),Republic Records,1,80,45,2857104
2023.42,104,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,Taylor Swift,6,78,47,2809674
2023.42,105,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,Foo Fighters,Everlong,RCA Records Label,60,107,62,2807616
2023.42,106,spotify:track:5JYPXqMwYc0zTODQdjMEZN,Ice Spice,Deli,10K Projects/Capitol Records,28,81,12,2798323
2023.42,107,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,IAMSOUND,48,93,77,2791941
2023.42,108,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,"Big Machine Records, LLC",54,84,62,2780194
2023.42,109,spotify:track:3Nl5OkkmS5DaBZvuYofpAt,Olivia Rodrigo,the grudge,Olivia Rodrigo PS,7,60,5,2780118
2023.42,110,spotify:track:4bw8mcDUSRWfQo63ZTYRnU,"Maluma, Carin Leon",Según Quién,Sony Music Latin,110,126,3,2736121
2023.42,111,spotify:track:2kE2HFBFkJ0VMw3igxYohz,"Jessie Murph, Jelly Roll",Wild Ones (feat. Jelly Roll),Columbia,111,-1,1,2714360
2023.42,112,spotify:track:6pcywuOeGGWeOQzdUyti6k,"21 Savage, Metro Boomin",Glock In My Lap,"Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic",8,89,53,2692415
2023.42,113,spotify:track:2UW7JaomAMuX9pZrjVpHAU,"Yng Lvcas, Peso Pluma",La Bebe - Remix,WM Mexico,4,85,29,2676859
2023.42,114,spotify:track:3HOKxuTDmNVmIlCIpBiD8m,"Peso Pluma, Jasiel Nuñez",LAGUNAS,Double P Records,69,96,16,2674805
2023.42,115,spotify:track:1haJsMtoBhHfvuM7XWuT3W,"Junior H, Peso Pluma",El Azul,WEA Latina,21,88,29,2671908
2023.42,116,spotify:track:5gDWsRxpJ2lZAffh5p7K0w,"The Weeknd, Lana Del Rey",Stargirl Interlude,Universal Republic Records,56,90,67,2667205
2023.42,117,spotify:track:42TtHTxWk782ZBiqyOi2d1,"Zach Bryan, Maggie Rogers",Dawns (feat. Maggie Rogers),Warner Records,17,98,18,2666750
2023.42,118,spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,"Metro Boomin, Future, Chris Brown",Superhero (Heroes & Villains) [with Future & Chris Brown],Republic Records,2,94,45,2650376
2023.42,119,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Steve Lacy,Bad Habit,L-M Records/RCA Records,1,100,67,2646168
2023.42,120,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino/Warner Records,18,97,143,2641443
2023.42,121,spotify:track:1UMm1Qs3u59Wvk53zBUE8r,Fuerza Regida,SABOR FRESA,Rancho Humilde/Street Mob Records,16,91,16,2636902
2023.42,122,spotify:track:4S4QJfBGGrC8jRIjJHf1Ka,PinkPantheress,Pain,Parlophone UK,48,111,24,2616562
2023.42,123,spotify:track:6QT6j7rKt7Vk3IuV2AUO9W,Olivia Rodrigo,lacy,Olivia Rodrigo PS,10,77,5,2615092
2023.42,124,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Republic Records,1,86,256,2610802
2023.42,125,spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,"PinkPantheress, Ice Spice",Boy's a liar Pt. 2,Warner Records,1,109,36,2608353
2023.42,126,spotify:track:59nOXPmaKlBfGMDeOVGrIK,"Future, Drake, Tems",WAIT FOR U (feat. Drake & Tems),Epic/Freebandz,3,131,76,2604394
2023.42,127,spotify:track:5mCPDVBb16L4XQwDdbRUpz,Drake,Passionfruit,Cash Money Records/Young Money Ent./Universal Rec.,1,121,117,2588854
2023.42,128,spotify:track:43iIQbw5hx986dUEZbr3eN,Laufey,From The Start,Laufey,45,102,13,2588012
2023.42,129,spotify:track:6foY66mWZN0pSRjZ408c00,Morgan Wallen,Whiskey Glasses,Big Loud Records,43,103,229,2584725
2023.42,130,spotify:track:3IznIgmXtrUaoPWpQTy5jB,TV Girl,Not Allowed,TV Girl,120,120,22,2573031
2023.42,131,spotify:track:0OWhKvvsHptt6vnnNUSM9a,Zach Bryan,Oklahoma Smokeshow,Warner Records,99,110,13,2544004
2023.42,132,spotify:track:3QFInJAm9eyaho5vBzxInN,"Baby Keem, Kendrick Lamar",family ties (with Kendrick Lamar),Columbia,8,104,111,2543595
2023.42,133,spotify:track:6dgUya35uo964z7GZXM07g,Sabrina Carpenter,Nonsense,Island Records,15,95,40,2517683
2023.42,134,spotify:track:6me7F0aaZjwDo6RJ5MrfBD,Richy Mitch & The Coal Miners,Evergreen,Richy Mitch & The Coal Miners,134,170,3,2515640
